 -4.3000000e+000  7.0033609e-001  3.1807700e+000  6.4361597e-002
 -4.2000000e+000  4.6930340e-001  5.7525158e+000  3.8071804e-001
 -4.1000000e+000  2.3537729e-001 -7.4794999e+000 -8.3685012e-001
 -4.0000000e+000 -3.6739404e-016  4.9948347e-001  2.4922600e-004
 -3.9000000e+000 -2.3537729e-001  7.9895953e+000  1.0200098e+000
 -3.8000000e+000 -4.6930340e-001 -7.8183118e+000 -9.5580423e-001
 -3.7000000e+000 -7.0033609e-001  2.6914259e+000  3.8992159e-002
 -3.6000000e+000 -9.2705098e-001 -8.3830798e+000 -1.1782591e+000
 -3.5000000e+000 -1.1480503e+000 -1.7753560e+000 -1.1191450e-002
 -3.4000000e+000 -1.3619715e+000  4.2526780e+000  1.5382166e-001
 -3.3000000e+000 -1.5674957e+000 -7.9915521e+000 -1.0207594e+000
 -3.2000000e+000 -1.7633558e+000  6.1989363e+000  4.7641071e-001
 -3.1000000e+000 -1.9483441e+000  2.7561858e+000  4.1875064e-002
 -3.0000000e+000 -2.1213203e+000  7.9613784e+000  1.0092408e+000
 -2.9000000e+000 -2.2812179e+000  2.4364239e+000  2.8926010e-002
 -2.8000000e+000 -2.4270510e+000 -1.7078503e+000 -9.9627531e-003
 -2.7000000e+000 -2.5579205e+000  2.9511623e+000  5.1405466e-002
 -2.6000000e+000 -2.6730196e+000 -2.1462170e-001 -1.9772012e-005
 -2.5000000e+000 -2.7716386e+000 -8.1248938e+000 -1.0727118e+000
 -2.4000000e+000 -2.8531695e+000  2.7464615e+000  4.1433398e-002
 -2.3000000e+000 -2.9171098e+000  9.0052304e+000  1.4605434e+000
 -2.2000000e+000 -2.9630650e+000 -4.7247129e-001 -2.1093870e-004
 -2.1000000e+000 -2.9907520e+000  2.0560999e+000  1.7384517e-002
 -2.0000000e+000 -3.0000000e+000  1.8296537e+000  1.2250017e-002
 -1.9000000e+000 -2.9907520e+000 -5.4947652e+000 -3.3180079e-001
 -1.8000000e+000 -2.9630650e+000  3.3686613e+000  7.6454324e-002
 -1.7000000e+000 -2.9171098e+000 -6.8689656e+000 -6.4819253e-001
 -1.6000000e+000 -2.8531695e+000  5.4850282e+000  3.3004000e-001
 -1.5000000e+000 -2.7716386e+000 -5.7389458e+000 -3.7803009e-001
 -1.4000000e+000 -2.6730196e+000 -6.6175285e+000 -5.7958542e-001
 -1.3000000e+000 -2.5579205e+000  4.5150552e+000  1.8408534e-001
 -1.2000000e+000 -2.4270510e+000 -4.8762157e+000 -2.3188824e-001
 -1.1000000e+000 -2.2812179e+000 -6.7446674e+000 -6.1363709e-001
 -1.0000000e+000 -2.1213203e+000  2.5155407e+000  3.1836407e-002
 -9.0000000e-001 -1.9483441e+000 -4.9850504e+000 -2.4776426e-001
 -8.0000000e-001 -1.7633558e+000 -4.7404379e+000 -2.1305188e-001
 -7.0000000e-001 -1.5674957e+000  6.8785624e+000  6.5091314e-001
 -6.0000000e-001 -1.3619715e+000 -2.0515835e+000 -1.7270208e-002
 -5.0000000e-001 -1.1480503e+000 -7.9084274e+000 -9.8923709e-001
 -4.0000000e-001 -9.2705098e-001 -6.1229140e+000 -4.5909702e-001
 -3.0000000e-001 -7.0033609e-001 -2.7385917e+000 -4.1078242e-002
 -2.0000000e-001 -4.6930340e-001  7.4906855e+000  8.4061027e-001
 -1.0000000e-001 -2.3537729e-001  1.9954045e+000  1.5889961e-002
  0.0000000e+000  0.0000000e+000 -4.8377349e+000 -2.2644159e-001
  1.0000000e-001  2.3537729e-001 -2.8314473e+000 -4.5399955e-002
  2.0000000e-001  4.6930340e-001  7.7508015e+000  9.3125761e-001
  3.0000000e-001  7.0033609e-001  8.0106118e+000  1.0280803e+000
  4.0000000e-001  9.2705098e-001 -1.0409569e+000 -2.2559438e-003
  5.0000000e-001  1.1480503e+000 -4.6229709e+000 -1.9760297e-001
  6.0000000e-001  1.3619715e+000  1.0763100e+000  2.4936878e-003
  7.0000000e-001  1.5674957e+000 -6.4230480e+000 -5.2997270e-001
  8.0000000e-001  1.7633558e+000  7.1940451e+000  7.4464531e-001
  9.0000000e-001  1.9483441e+000 -5.3604758e+000 -3.0806334e-001
  1.0000000e+000  2.1213203e+000 -6.6378946e+000 -5.8495312e-001
  1.1000000e+000  2.2812179e+000 -9.4655426e+000 -1.6961589e+000
  1.2000000e+000  2.4270510e+000 -3.5513824e+000 -8.9582323e-002
  1.3000000e+000  2.5579205e+000  1.1032910e+000  2.6859645e-003
  1.4000000e+000  2.6730196e+000  6.4905725e+000  5.4686359e-001
  1.5000000e+000  2.7716386e+000  6.0849508e+000  4.5061040e-001
  1.6000000e+000  2.8531695e+000 -9.5118356e+000 -1.7211670e+000
  1.7000000e+000  2.9171098e+000 -2.5698892e+000 -3.3944796e-002
  1.8000000e+000  2.9630650e+000 -1.6260251e-001 -8.5982827e-006
  1.9000000e+000  2.9907520e+000 -6.7895517e-001 -6.2596967e-004
  2.0000000e+000  3.0000000e+000 -9.1657240e+000 -1.5400340e+000
  2.1000000e+000  2.9907520e+000  2.3400365e+000  2.5627007e-002
  2.2000000e+000  2.9630650e+000  1.5606584e+000  7.6024499e-003
  2.3000000e+000  2.9171098e+000 -4.0238231e+000 -1.3030066e-001
  2.4000000e+000  2.8531695e+000 -1.2866791e+000 -4.2603055e-003
  2.5000000e+000  2.7716386e+000 -7.2673394e+000 -7.6763774e-001
  2.6000000e+000  2.6730196e+000 -4.0055846e+000 -1.2853687e-001
  2.7000000e+000  2.5579205e+000  5.2274954e+000  2.8570048e-001
  2.8000000e+000  2.4270510e+000 -9.2939494e+000 -1.6055761e+000
  2.9000000e+000  2.2812179e+000 -4.6099998e+000 -1.9594434e-001
  3.0000000e+000  2.1213203e+000  9.9253702e+000  1.9555555e+000
  3.1000000e+000  1.9483441e+000 -1.0610820e+000 -2.3893338e-003
  3.2000000e+000  1.7633558e+000 -6.9443025e+000 -6.6975489e-001
  3.3000000e+000  1.5674957e+000  7.7245636e+000  9.2183218e-001
  3.4000000e+000  1.3619715e+000 -9.3723924e+000 -1.6465745e+000
  3.5000000e+000  1.1480503e+000 -7.6793012e+000 -9.0572240e-001
  3.6000000e+000  9.2705098e-001 -4.9828991e+000 -2.4744363e-001
  3.7000000e+000  7.0033609e-001  5.1934989e+000  2.8016258e-001
  3.8000000e+000  4.6930340e-001  7.9661925e+000  1.0110727e+000
  3.9000000e+000  2.3537729e-001 -5.5315903e+000 -3.3851663e-001
  4.0000000e+000  3.6739404e-016  3.4659827e+000  8.3273947e-002
  4.1000000e+000 -2.3537729e-001  6.3757162e+000  5.1834262e-001
  4.2000000e+000 -4.6930340e-001  8.9785961e+000  1.4476224e+000
  4.3000000e+000 -7.0033609e-001  7.4863065e+000  8.3913689e-001
  4.4000000e+000 -9.2705098e-001 -2.1252740e+000 -1.9198830e-002
  4.5000000e+000 -1.1480503e+000  8.7392463e+000  1.3349098e+000
  4.6000000e+000 -1.3619715e+000 -1.2620856e+000 -4.0206518e-003
  4.7000000e+000 -1.5674957e+000 -6.7495500e+000 -6.1497073e-001
  4.8000000e+000 -1.7633558e+000 -3.8035826e+000 -1.1005469e-001
  4.9000000e+000 -1.9483441e+000  3.6221884e+000  9.5048030e-002
  5.0000000e+000 -2.1213203e+000  8.6810997e+000  1.3084412e+000
  5.1000000e+000 -2.2812179e+000  8.9477846e+000  1.4327703e+000
  5.2000000e+000 -2.4270510e+000  1.9816621e+000  1.5563914e-002
  5.3000000e+000 -2.5579205e+000  8.9774828e+000  1.4470840e+000
  5.4000000e+000 -2.6730196e+000 -1.9196348e+000 -1.4147700e-002
  5.5000000e+000 -2.7716386e+000 -9.1793511e+000 -1.5469132e+000
  5.6000000e+000 -2.8531695e+000 -4.1234892e+000 -1.4022472e-001
  5.7000000e+000 -2.9171098e+000 -9.3612103e+000 -1.6406880e+000
  5.8000000e+000 -2.9630650e+000  7.2902594e+000  7.7492368e-001
  5.9000000e+000 -2.9907520e+000 -1.3490723e+000 -4.9106123e-003
  6.0000000e+000 -3.0000000e+000 -8.1438292e+000 -1.0802293e+000
  6.1000000e+000 -2.9907520e+000 -7.2441661e+000 -7.6031787e-001
  6.2000000e+000 -2.9630650e+000 -5.1605760e+000 -2.7486822e-001
  6.3000000e+000 -2.9171098e+000 -5.5398191e+000 -3.4002962e-001
  6.4000000e+000 -2.8531695e+000  7.3548010e+000  7.9568792e-001
  6.5000000e+000 -2.7716386e+000  5.2835341e+000  2.9498745e-001
  6.6000000e+000 -2.6730196e+000 -3.1057102e+000 -5.9911855e-002
  6.7000000e+000 -2.5579205e+000 -2.3043964e+000 -2.4473809e-002
  6.8000000e+000 -2.4270510e+000  1.8973040e+000  1.3659688e-002
  6.9000000e+000 -2.2812179e+000  7.0241459e-001  6.9312342e-004
  7.0000000e+000 -2.1213203e+000 -3.3288855e+000 -7.3777948e-002
  7.1000000e+000 -1.9483441e+000  7.0936515e+000  7.1390355e-001
  7.2000000e+000 -1.7633558e+000 -4.6871197e+000 -2.0594352e-001
  7.3000000e+000 -1.5674957e+000  8.6788036e+000  1.3074033e+000
  7.4000000e+000 -1.3619715e+000 -2.2033175e+000 -2.1392486e-002
  7.5000000e+000 -1.1480503e+000  3.6613082e+000  9.8160972e-002
  7.6000000e+000 -9.2705098e-001 -4.4998042e+000 -1.8222621e-001
  7.7000000e+000 -7.0033609e-001 -9.4408454e+000 -1.6829168e+000
  7.8000000e+000 -4.6930340e-001  8.8122631e+000  1.3686499e+000
  7.9000000e+000 -2.3537729e-001  6.7940653e-001  6.2721891e-004
  8.0000000e+000 -7.3478808e-016  3.4234659e+000  8.0246857e-002
  8.1000000e+000  2.3537729e-001  2.1506998e+000  1.9896165e-002
  8.2000000e+000  4.6930340e-001  5.0174653e+000  2.5262895e-001
  8.3000000e+000  7.0033609e-001  9.6264423e+000  1.7841338e+000
  8.4000000e+000  9.2705098e-001  4.5533930e+000  1.8881453e-001
  8.5000000e+000  1.1480503e+000  7.1464236e+000  7.2995530e-001
  8.6000000e+000  1.3619715e+000  9.8368568e+000  1.9037023e+000
  8.7000000e+000  1.5674957e+000  5.1892080e+000  2.7946874e-001
  8.8000000e+000  1.7633558e+000 -7.0791795e+000 -7.0954308e-001
  8.9000000e+000  1.9483441e+000 -3.4738949e+000 -8.3845549e-002
  9.0000000e+000  2.1213203e+000 -9.4242779e+000 -1.6740724e+000
  9.1000000e+000  2.2812179e+000  3.8910193e+000  1.1782031e-001
  9.2000000e+000  2.4270510e+000  9.1751384e+000  1.5447844e+000
  9.3000000e+000  2.5579205e+000  4.5809418e+000  1.9226238e-001
  9.4000000e+000  2.6730196e+000  4.7350841e+000  2.1233085e-001
  9.5000000e+000  2.7716386e+000 -6.5077873e+000 -5.5122646e-001
  9.6000000e+000  2.8531695e+000 -2.8918091e+000 -4.8365851e-002
  9.7000000e+000  2.9171098e+000  1.4929890e+000  6.6557927e-003
  9.8000000e+000  2.9630650e+000 -8.0109454e-001 -1.0282088e-003
  9.9000000e+000  2.9907520e+000  6.6744958e+000  5.9468283e-001
  1.0000000e+001  3.0000000e+000  6.3088801e+000  5.0221169e-001
